dateRep,cases,deaths,countriesAndTerritories
18/01/2020,0,0,Afghanistan
17/01/2020,0,0,Afghanistan
16/01/2020,0,0,Afghanistan
15/01/2020,0,0,Afghanistan
14/01/2020,0,0,Afghanistan
13/01/2020,0,0,Afghanistan
12/01/2020,0,0,Afghanistan
11/01/2020,0,0,Afghanistan
10/01/2020,0,0,Afghanistan
09/01/2020,0,0,Afghanistan
08/01/2020,0,0,Afghanistan
07/01/2020,0,0,Afghanistan
06/01/2020,0,0,Afghanistan
05/01/2020,0,0,Afghanistan
04/01/2020,0,0,Afghanistan
03/01/2020,0,0,Afghanistan
02/01/2020,0,0,Afghanistan
01/01/2020,0,0,Afghanistan
31/12/2019,0,0,Afghanistan
06/04/2020,28,2,Albania
05/04/2020,29,2,Albania
04/04/2020,27,1,Albania
03/04/2020,18,1,Albania
02/04/2020,16,0,Albania
01/04/2020,20,3,Albania
31/03/2020,11,2,Albania
30/03/2020,15,0,Albania
29/03/2020,11,1,Albania
28/03/2020,12,3,Albania
27/03/2020,28,1,Albania
26/03/2020,23,0,Albania
25/03/2020,23,1,Albania
24/03/2020,11,2,Albania
23/03/2020,13,0,Albania
22/03/2020,6,0,Albania
21/03/2020,0,0,Albania
20/03/2020,11,0,Albania
19/03/2020,4,1,Albania
18/03/2020,4,0,Albania
17/03/2020,9,0,Albania
16/03/2020,4,0,Albania
15/03/2020,5,0,Albania
14/03/2020,10,0,Albania
13/03/2020,12,0,Albania
12/03/2020,1,1,Albania
11/03/2020,4,0,Albania
10/03/2020,4,0,Albania
09/03/2020,2,0,Albania
06/04/2020,35,1,Andorra
05/04/2020,27,1,Andorra
04/04/2020,11,1,Andorra
03/04/2020,38,1,Andorra
02/04/2020,14,2,Andorra
01/04/2020,6,4,Andorra
31/03/2020,36,2,Andorra
30/03/2020,26,2,Andorra
29/03/2020,41,1,Andorra
28/03/2020,43,0,Andorra
27/03/2020,36,3,Andorra
26/03/2020,24,0,Andorra
25/03/2020,31,0,Andorra
06/04/2020,20,22,Algeria
05/04/2020,314,47,Algeria
04/04/2020,139,25,Algeria
03/04/2020,0,0,Algeria
02/04/2020,263,23,Algeria
01/04/2020,73,4,Algeria
31/03/2020,57,2,Algeria
30/03/2020,45,3,Algeria
29/03/2020,104,5,Algeria
28/03/2020,0,0,Algeria
27/03/2020,41,4,Algeria
26/03/2020,33,0,Algeria
25/03/2020,42,0,Algeria
24/03/2020,87,2,Algeria
23/03/2020,8,5,Algeria
22/03/2020,0,0,Algeria
21/03/2020,12,3,Algeria
20/03/2020,9,1,Algeria
19/03/2020,13,1,Algeria
18/03/2020,0,1,Algeria
17/03/2020,12,0,Algeria
16/03/2020,11,2,Algeria
15/03/2020,11,0,Algeria
14/03/2020,2,1,Algeria
13/03/2020,4,1,Algeria
12/03/2020,0,0,Algeria
09/03/2020,3,0,Algeria
06/03/2020,5,0,Algeria
05/03/2020,7,0,Algeria
04/03/2020,2,0,Algeria
02/03/2020,2,0,Algeria
01/03/2020,0,0,Algeria
29/02/2020,0,0,Algeria
28/02/2020,0,0,Algeria
27/02/2020,0,0,Algeria
26/02/2020,1,0,Algeria
25/02/2020,0,0,Algeria
24/02/2020,0,0,Algeria
23/02/2020,0,0,Algeria
22/02/2020,0,0,Algeria
21/02/2020,0,0,Algeria
20/02/2020,0,0,Algeria
19/02/2020,0,0,Algeria
18/02/2020,0,0,Algeria
17/02/2020,0,0,Algeria
16/02/2020,0,0,Algeria
15/02/2020,0,0,Algeria
14/02/2020,0,0,Algeria
13/02/2020,0,0,Algeria
12/02/2020,0,0,Algeria
11/02/2020,0,0,Algeria
10/02/2020,0,0,Algeria
09/02/2020,0,0,Algeria
08/02/2020,0,0,Algeria
07/02/2020,0,0,Algeria
06/02/2020,0,0,Algeria
05/02/2020,0,0,Algeria
04/02/2020,0,0,Algeria
03/02/2020,0,0,Algeria
02/02/2020,0,0,Algeria
01/02/2020,0,0,Algeria
31/01/2020,0,0,Algeria
30/01/2020,0,0,Algeria
29/01/2020,0,0,Algeria
28/01/2020,0,0,Algeria
27/01/2020,0,0,Algeria
26/01/2020,0,0,Algeria
25/01/2020,0,0,Algeria
24/01/2020,0,0,Algeria
23/01/2020,0,0,Algeria
22/01/2020,0,0,Algeria
21/01/2020,0,0,Algeria
20/01/2020,0,0,Algeria
19/01/2020,0,0,Algeria
18/01/2020,0,0,Algeria
17/01/2020,0,0,Algeria
16/01/2020,0,0,Algeria
15/01/2020,0,0,Algeria
14/01/2020,0,0,Algeria
13/01/2020,0,0,Algeria
12/01/2020,0,0,Algeria
11/01/2020,0,0,Algeria
10/01/2020,0,0,Algeria
09/01/2020,0,0,Algeria
08/01/2020,0,0,Algeria
07/01/2020,0,0,Algeria
06/01/2020,0,0,Algeria
05/01/2020,0,0,Algeria
04/01/2020,0,0,Algeria
03/01/2020,0,0,Algeria
02/01/2020,0,0,Algeria
01/01/2020,0,0,Algeria
31/12/2019,0,0,Algeria
24/03/2020,20,0,Andorra
23/03/2020,25,0,Andorra
22/03/2020,13,0,Andorra
21/03/2020,0,0,Andorra
20/03/2020,22,0,Andorra
19/03/2020,39,0,Andorra
18/03/2020,0,0,Andorra
17/03/2020,9,0,Andorra
16/03/2020,3,0,Andorra
14/03/2020,1,0,Andorra
03/03/2020,1,0,Andorra
06/04/2020,4,0,Angola
05/04/2020,2,0,Angola
04/04/2020,0,0,Angola
03/04/2020,0,0,Angola
02/04/2020,1,0,Angola
01/04/2020,0,0,Angola
31/03/2020,0,0,Angola
30/03/2020,3,2,Angola
29/03/2020,0,0,Angola
28/03/2020,1,0,Angola
27/03/2020,1,0,Angola
26/03/2020,0,0,Angola
25/03/2020,0,0,Angola
24/03/2020,0,0,Angola
23/03/2020,0,0,Angola
22/03/2020,2,0,Angola
06/04/2020,0,0,Anguilla
05/04/2020,0,0,Anguilla
04/04/2020,0,0,Anguilla
03/04/2020,1,0,Anguilla
02/04/2020,0,0,Anguilla
01/04/2020,0,0,Anguilla
31/03/2020,0,0,Anguilla
30/03/2020,0,0,Anguilla
29/03/2020,0,0,Anguilla
28/03/2020,0,0,Anguilla
27/03/2020,2,0,Anguilla
06/04/2020,0,0,Antigua_and_Barbuda
05/04/2020,0,0,Antigua_and_Barbuda
04/04/2020,6,0,Antigua_and_Barbuda
03/04/2020,2,0,Antigua_and_Barbuda
02/04/2020,0,0,Antigua_and_Barbuda
01/04/2020,0,0,Antigua_and_Barbuda
31/03/2020,0,0,Antigua_and_Barbuda
30/03/2020,0,0,Antigua_and_Barbuda
29/03/2020,0,0,Antigua_and_Barbuda
28/03/2020,0,0,Antigua_and_Barbuda
27/03/2020,4,0,Antigua_and_Barbuda
26/03/2020,0,0,Antigua_and_Barbuda
25/03/2020,2,0,Antigua_and_Barbuda
24/03/2020,0,0,Antigua_and_Barbuda
23/03/2020,0,0,Antigua_and_Barbuda
22/03/2020,0,0,Antigua_and_Barbuda
21/03/2020,0,0,Antigua_and_Barbuda
15/03/2020,1,0,Antigua_and_Barbuda
06/04/2020,103,3,Argentina
05/04/2020,186,6,Argentina
04/04/2020,132,3,Argentina
03/04/2020,0,3,Argentina
02/04/2020,167,7,Argentina
01/04/2020,0,0,Argentina
31/03/2020,146,4,Argentina
30/03/2020,75,1,Argentina
29/03/2020,55,2,Argentina
28/03/2020,101,5,Argentina
27/03/2020,87,4,Argentina
26/03/2020,115,2,Argentina
25/03/2020,86,2,Argentina
24/03/2020,35,0,Argentina
23/03/2020,41,0,Argentina
22/03/2020,67,1,Argentina
21/03/2020,30,0,Argentina
20/03/2020,31,1,Argentina
19/03/2020,18,0,Argentina
18/03/2020,14,0,Argentina
17/03/2020,9,0,Argentina
16/03/2020,11,0,Argentina
15/03/2020,11,0,Argentina
14/03/2020,3,1,Argentina
13/03/2020,12,0,Argentina
11/03/2020,7,0,Argentina
09/03/2020,3,0,Argentina
08/03/2020,1,1,Argentina
07/03/2020,6,0,Argentina
06/03/2020,1,0,Argentina
04/03/2020,1,0,Argentina
06/04/2020,52,0,Armenia
05/04/2020,34,0,Armenia
04/04/2020,73,3,Armenia
03/04/2020,92,1,Armenia
02/04/2020,39,0,Armenia
01/04/2020,50,0,Armenia
31/03/2020,58,0,Armenia
30/03/2020,0,0,Armenia
29/03/2020,52,2,Armenia
28/03/2020,43,0,Armenia
27/03/2020,39,1,Armenia
26/03/2020,25,0,Armenia
25/03/2020,71,0,Armenia
24/03/2020,4,0,Armenia
23/03/2020,30,0,Armenia
22/03/2020,24,0,Armenia
21/03/2020,14,0,Armenia
20/03/2020,7,0,Armenia
19/03/2020,37,0,Armenia
18/03/2020,26,0,Armenia
17/03/2020,22,0,Armenia
16/03/2020,10,0,Armenia
15/03/2020,7,0,Armenia
14/03/2020,7,0,Armenia
13/03/2020,2,0,Armenia
12/03/2020,3,0,Armenia
02/03/2020,0,0,Armenia
01/03/2020,1,0,Armenia
29/02/2020,0,0,Armenia
28/02/2020,0,0,Armenia
27/02/2020,0,0,Armenia
26/02/2020,0,0,Armenia
25/02/2020,0,0,Armenia
24/02/2020,0,0,Armenia
23/02/2020,0,0,Armenia
22/02/2020,0,0,Armenia
21/02/2020,0,0,Armenia
20/02/2020,0,0,Armenia
19/02/2020,0,0,Armenia
18/02/2020,0,0,Armenia
17/02/2020,0,0,Armenia
16/02/2020,0,0,Armenia
15/02/2020,0,0,Armenia
14/02/2020,0,0,Armenia
13/02/2020,0,0,Armenia
12/02/2020,0,0,Armenia
11/02/2020,0,0,Armenia
10/02/2020,0,0,Armenia
09/02/2020,0,0,Armenia
08/02/2020,0,0,Armenia
07/02/2020,0,0,Armenia
06/02/2020,0,0,Armenia
05/02/2020,0,0,Armenia
04/02/2020,0,0,Armenia
03/02/2020,0,0,Armenia
02/02/2020,0,0,Armenia
01/02/2020,0,0,Armenia
31/01/2020,0,0,Armenia
30/01/2020,0,0,Armenia
29/01/2020,0,0,Armenia
28/01/2020,0,0,Armenia
27/01/2020,0,0,Armenia
26/01/2020,0,0,Armenia
25/01/2020,0,0,Armenia
24/01/2020,0,0,Armenia
23/01/2020,0,0,Armenia
22/01/2020,0,0,Armenia
21/01/2020,0,0,Armenia
20/01/2020,0,0,Armenia
19/01/2020,0,0,Armenia
18/01/2020,0,0,Armenia
17/01/2020,0,0,Armenia
16/01/2020,0,0,Armenia
15/01/2020,0,0,Armenia
14/01/2020,0,0,Armenia
13/01/2020,0,0,Armenia
12/01/2020,0,0,Armenia
11/01/2020,0,0,Armenia
10/01/2020,0,0,Armenia
09/01/2020,0,0,Armenia
08/01/2020,0,0,Armenia
07/01/2020,0,0,Armenia
06/01/2020,0,0,Armenia
05/01/2020,0,0,Armenia
04/01/2020,0,0,Armenia
03/01/2020,0,0,Armenia
02/01/2020,0,0,Armenia
01/01/2020,0,0,Armenia
31/12/2019,0,0,Armenia
06/04/2020,0,0,Aruba
05/04/2020,2,0,Aruba
04/04/2020,2,0,Aruba
03/04/2020,5,0,Aruba
02/04/2020,0,0,Aruba
01/04/2020,5,0,Aruba
30/03/2020,22,0,Aruba
29/03/2020,0,0,Aruba
28/03/2020,0,0,Aruba
27/03/2020,9,0,Aruba
26/03/2020,2,0,Aruba
25/03/2020,5,0,Aruba
24/03/2020,8,0,Aruba
20/03/2020,2,0,Aruba
13/03/2020,2,0,Aruba
06/04/2020,57,2,Australia
05/04/2020,139,4,Australia
04/04/2020,324,7,Australia
03/04/2020,248,2,Australia
02/04/2020,269,1,Australia
01/04/2020,150,1,Australia
31/03/2020,464,3,Australia
30/03/2020,284,2,Australia
29/03/2020,431,1,Australia
28/03/2020,212,0,Australia
27/03/2020,367,2,Australia
26/03/2020,376,3,Australia
25/03/2020,600,1,Australia
24/03/2020,114,0,Australia
23/03/2020,611,0,Australia
22/03/2020,224,0,Australia
21/03/2020,165,1,Australia
20/03/2020,144,0,Australia
19/03/2020,111,1,Australia
18/03/2020,79,0,Australia
17/03/2020,77,0,Australia
16/03/2020,49,2,Australia
15/03/2020,52,0,Australia
14/03/2020,41,0,Australia
13/03/2020,30,0,Australia
12/03/2020,14,0,Australia
11/03/2020,12,0,Australia
10/03/2020,20,0,Australia
09/03/2020,6,0,Australia
08/03/2020,11,1,Australia
07/03/2020,4,0,Australia
06/03/2020,7,0,Australia
05/03/2020,11,1,Australia
04/03/2020,8,0,Australia
03/03/2020,4,0,Australia
02/03/2020,3,0,Australia
01/03/2020,1,1,Australia
29/02/2020,2,0,Australia
28/02/2020,0,0,Australia
27/02/2020,1,0,Australia
26/02/2020,0,0,Australia
25/02/2020,0,0,Australia
24/02/2020,0,0,Australia
23/02/2020,1,0,Australia
22/02/2020,4,0,Australia
21/02/2020,2,0,Australia
20/02/2020,0,0,Australia
19/02/2020,0,0,Australia
18/02/2020,0,0,Australia
17/02/2020,0,0,Australia
16/02/2020,0,0,Australia
15/02/2020,0,0,Australia
14/02/2020,1,0,Australia
13/02/2020,0,0,Australia
12/02/2020,0,0,Australia
11/02/2020,0,0,Australia
10/02/2020,0,0,Australia
09/02/2020,0,0,Australia
08/02/2020,0,0,Australia
07/02/2020,1,0,Australia
06/02/2020,1,0,Australia
05/02/2020,1,0,Australia
04/02/2020,0,0,Australia
03/02/2020,0,0,Australia
02/02/2020,2,0,Australia
01/02/2020,2,0,Australia
31/01/2020,1,0,Australia
30/01/2020,2,0,Australia
29/01/2020,0,0,Australia
28/01/2020,0,0,Australia
27/01/2020,0,0,Australia
26/01/2020,3,0,Australia
25/01/2020,1,0,Australia
24/01/2020,0,0,Australia
23/01/2020,0,0,Australia
22/01/2020,0,0,Australia
21/01/2020,0,0,Australia
20/01/2020,0,0,Australia
19/01/2020,0,0,Australia
18/01/2020,0,0,Australia
17/01/2020,0,0,Australia
16/01/2020,0,0,Australia
15/01/2020,0,0,Australia
14/01/2020,0,0,Australia
13/01/2020,0,0,Australia
12/01/2020,0,0,Australia
11/01/2020,0,0,Australia
10/01/2020,0,0,Australia
09/01/2020,0,0,Australia
08/01/2020,0,0,Australia
07/01/2020,0,0,Australia
06/01/2020,0,0,Australia
05/01/2020,0,0,Australia
04/01/2020,0,0,Australia
03/01/2020,0,0,Australia
02/01/2020,0,0,Australia
01/01/2020,0,0,Australia
31/12/2019,0,0,Australia
06/04/2020,217,18,Austria
05/04/2020,241,18,Austria
04/04/2020,396,10,Austria
03/04/2020,418,12,Austria
02/04/2020,529,18,Austria
01/04/2020,564,20,Austria
31/03/2020,805,22,Austria
30/03/2020,522,18,Austria
29/03/2020,594,0,Austria
28/03/2020,668,16,Austria
27/03/2020,1141,18,Austria
26/03/2020,606,4,Austria
25/03/2020,796,5,Austria
24/03/2020,855,9,Austria
23/03/2020,607,8,Austria
22/03/2020,375,2,Austria
21/03/2020,453,0,Austria
20/03/2020,550,2,Austria
19/03/2020,314,1,Austria
18/03/2020,316,0,Austria
17/03/2020,156,2,Austria
16/03/2020,205,0,Austria
15/03/2020,151,0,Austria
14/03/2020,143,0,Austria
13/03/2020,115,1,Austria
12/03/2020,64,0,Austria
11/03/2020,51,0,Austria
10/03/2020,29,0,Austria
09/03/2020,3,0,Austria
08/03/2020,25,0,Austria
07/03/2020,33,0,Austria
06/03/2020,12,0,Austria
05/03/2020,5,0,Austria
04/03/2020,6,0,Austria
03/03/2020,4,0,Austria
02/03/2020,4,0,Austria
01/03/2020,3,0,Austria
29/02/2020,2,0,Austria
28/02/2020,3,0,Austria
27/02/2020,0,0,Austria
26/02/2020,2,0,Austria
25/02/2020,0,0,Austria
24/02/2020,0,0,Austria
23/02/2020,0,0,Austria
22/02/2020,0,0,Austria
21/02/2020,0,0,Austria
20/02/2020,0,0,Austria
19/02/2020,0,0,Austria
18/02/2020,0,0,Austria
17/02/2020,0,0,Austria
16/02/2020,0,0,Austria
15/02/2020,0,0,Austria
14/02/2020,0,0,Austria
13/02/2020,0,0,Austria
12/02/2020,0,0,Austria
11/02/2020,0,0,Austria
10/02/2020,0,0,Austria
09/02/2020,0,0,Austria
08/02/2020,0,0,Austria
07/02/2020,0,0,Austria
06/02/2020,0,0,Austria
05/02/2020,0,0,Austria
04/02/2020,0,0,Austria
03/02/2020,0,0,Austria
02/02/2020,0,0,Austria
01/02/2020,0,0,Austria
31/01/2020,0,0,Austria
30/01/2020,0,0,Austria
29/01/2020,0,0,Austria
28/01/2020,0,0,Austria
27/01/2020,0,0,Austria
26/01/2020,0,0,Austria
25/01/2020,0,0,Austria
24/01/2020,0,0,Austria
23/01/2020,0,0,Austria
22/01/2020,0,0,Austria
21/01/2020,0,0,Austria
20/01/2020,0,0,Austria
19/01/2020,0,0,Austria
18/01/2020,0,0,Austria
17/01/2020,0,0,Austria
16/01/2020,0,0,Austria
15/01/2020,0,0,Austria
14/01/2020,0,0,Austria
13/01/2020,0,0,Austria
12/01/2020,0,0,Austria
11/01/2020,0,0,Austria
10/01/2020,0,0,Austria
09/01/2020,0,0,Austria
08/01/2020,0,0,Austria
07/01/2020,0,0,Austria
06/01/2020,0,0,Austria
05/01/2020,0,0,Austria
04/01/2020,0,0,Austria
03/01/2020,0,0,Austria
02/01/2020,0,0,Austria
01/01/2020,0,0,Austria
31/12/2019,0,0,Austria
06/04/2020,63,2,Azerbaijan
05/04/2020,78,0,Azerbaijan
04/04/2020,43,0,Azerbaijan
03/04/2020,41,0,Azerbaijan
02/04/2020,61,0,Azerbaijan
01/04/2020,25,1,Azerbaijan
31/03/2020,64,0,Azerbaijan
30/03/2020,27,0,Azerbaijan
29/03/2020,17,1,Azerbaijan
28/03/2020,43,0,Azerbaijan
27/03/2020,29,1,Azerbaijan
26/03/2020,6,1,Azerbaijan
25/03/2020,15,0,Azerbaijan
24/03/2020,7,0,Azerbaijan
23/03/2020,12,0,Azerbaijan
22/03/2020,9,0,Azerbaijan
21/03/2020,0,1,Azerbaijan
20/03/2020,10,0,Azerbaijan
19/03/2020,6,0,Azerbaijan
18/03/2020,9,0,Azerbaijan
17/03/2020,0,0,Azerbaijan
16/03/2020,0,0,Azerbaijan
15/03/2020,6,0,Azerbaijan
13/03/2020,0,0,Azerbaijan
12/03/2020,2,0,Azerbaijan
11/03/2020,2,0,Azerbaijan
07/03/2020,3,0,Azerbaijan
06/03/2020,3,0,Azerbaijan
02/03/2020,2,0,Azerbaijan
01/03/2020,0,0,Azerbaijan
29/02/2020,1,0,Azerbaijan
28/02/2020,0,0,Azerbaijan
27/02/2020,0,0,Azerbaijan
26/02/2020,0,0,Azerbaijan
25/02/2020,0,0,Azerbaijan
24/02/2020,0,0,Azerbaijan
23/02/2020,0,0,Azerbaijan
22/02/2020,0,0,Azerbaijan
21/02/2020,0,0,Azerbaijan
20/02/2020,0,0,Azerbaijan
19/02/2020,0,0,Azerbaijan
18/02/2020,0,0,Azerbaijan
17/02/2020,0,0,Azerbaijan
16/02/2020,0,0,Azerbaijan
15/02/2020,0,0,Azerbaijan
14/02/2020,0,0,Azerbaijan
13/02/2020,0,0,Azerbaijan
12/02/2020,0,0,Azerbaijan
11/02/2020,0,0,Azerbaijan
10/02/2020,0,0,Azerbaijan
09/02/2020,0,0,Azerbaijan
08/02/2020,0,0,Azerbaijan
07/02/2020,0,0,Azerbaijan
06/02/2020,0,0,Azerbaijan
05/02/2020,0,0,Azerbaijan
04/02/2020,0,0,Azerbaijan
03/02/2020,0,0,Azerbaijan
02/02/2020,0,0,Azerbaijan
01/02/2020,0,0,Azerbaijan
31/01/2020,0,0,Azerbaijan
30/01/2020,0,0,Azerbaijan
29/01/2020,0,0,Azerbaijan
28/01/2020,0,0,Azerbaijan
27/01/2020,0,0,Azerbaijan
26/01/2020,0,0,Azerbaijan
25/01/2020,0,0,Azerbaijan
24/01/2020,0,0,Azerbaijan
23/01/2020,0,0,Azerbaijan
22/01/2020,0,0,Azerbaijan
21/01/2020,0,0,Azerbaijan
20/01/2020,0,0,Azerbaijan
19/01/2020,0,0,Azerbaijan
18/01/2020,0,0,Azerbaijan
17/01/2020,0,0,Azerbaijan
16/01/2020,0,0,Azerbaijan
15/01/2020,0,0,Azerbaijan
14/01/2020,0,0,Azerbaijan
13/01/2020,0,0,Azerbaijan
12/01/2020,0,0,Azerbaijan
11/01/2020,0,0,Azerbaijan
10/01/2020,0,0,Azerbaijan
09/01/2020,0,0,Azerbaijan
08/01/2020,0,0,Azerbaijan
07/01/2020,0,0,Azerbaijan
06/01/2020,0,0,Azerbaijan
05/01/2020,0,0,Azerbaijan
04/01/2020,0,0,Azerbaijan
03/01/2020,0,0,Azerbaijan
02/01/2020,0,0,Azerbaijan
01/01/2020,0,0,Azerbaijan
31/12/2019,0,0,Azerbaijan
06/04/2020,1,1,Bahamas
05/04/2020,4,1,Bahamas
04/04/2020,0,2,Bahamas
03/04/2020,3,0,Bahamas
02/04/2020,6,1,Bahamas
01/04/2020,1,0,Bahamas
31/03/2020,0,0,Bahamas
30/03/2020,3,0,Bahamas
29/03/2020,2,0,Bahamas
28/03/2020,0,0,Bahamas
27/03/2020,4,0,Bahamas
26/03/2020,1,0,Bahamas
25/03/2020,0,0,Bahamas
24/03/2020,0,0,Bahamas
23/03/2020,0,0,Bahamas
22/03/2020,0,0,Bahamas
21/03/2020,1,0,Bahamas
20/03/2020,2,0,Bahamas
17/03/2020,0,0,Bahamas
16/03/2020,1,0,Bahamas
06/04/2020,12,0,Bahrain
05/04/2020,45,0,Bahrain
04/04/2020,0,0,Bahrain
03/04/2020,74,0,Bahrain
02/04/2020,2,0,Bahrain
01/04/2020,52,0,Bahrain
31/03/2020,15,0,Bahrain
30/03/2020,27,0,Bahrain
29/03/2020,7,0,Bahrain
28/03/2020,8,0,Bahrain
27/03/2020,39,1,Bahrain
26/03/2020,29,0,Bahrain
25/03/2020,51,1,Bahrain
24/03/2020,5,0,Bahrain
23/03/2020,28,1,Bahrain
22/03/2020,21,0,Bahrain
21/03/2020,16,0,Bahrain
20/03/2020,13,0,Bahrain
19/03/2020,19,0,Bahrain
18/03/2020,16,0,Bahrain
17/03/2020,7,1,Bahrain
16/03/2020,3,0,Bahrain
15/03/2020,1,0,Bahrain
14/03/2020,48,0,Bahrain
13/03/2020,0,0,Bahrain
12/03/2020,52,0,Bahrain
11/03/2020,1,0,Bahrain
10/03/2020,30,0,Bahrain
09/03/2020,16,0,Bahrain
08/03/2020,7,0,Bahrain
07/03/2020,4,0,Bahrain
06/03/2020,0,0,Bahrain
05/03/2020,3,0,Bahrain
04/03/2020,2,0,Bahrain
02/03/2020,6,0,Bahrain
01/03/2020,3,0,Bahrain
29/02/2020,5,0,Bahrain
28/02/2020,0,0,Bahrain
27/02/2020,10,0,Bahrain
26/02/2020,21,0,Bahrain
25/02/2020,1,0,Bahrain
24/02/2020,1,0,Bahrain
23/02/2020,0,0,Bahrain
22/02/2020,0,0,Bahrain
21/02/2020,0,0,Bahrain
20/02/2020,0,0,Bahrain
19/02/2020,0,0,Bahrain
18/02/2020,0,0,Bahrain
17/02/2020,0,0,Bahrain
16/02/2020,0,0,Bahrain
15/02/2020,0,0,Bahrain
14/02/2020,0,0,Bahrain
13/02/2020,0,0,Bahrain
12/02/2020,0,0,Bahrain
11/02/2020,0,0,Bahrain
10/02/2020,0,0,Bahrain
09/02/2020,0,0,Bahrain
08/02/2020,0,0,Bahrain
07/02/2020,0,0,Bahrain
06/02/2020,0,0,Bahrain
05/02/2020,0,0,Bahrain
04/02/2020,0,0,Bahrain
03/02/2020,0,0,Bahrain
02/02/2020,0,0,Bahrain
01/02/2020,0,0,Bahrain
31/01/2020,0,0,Bahrain
30/01/2020,0,0,Bahrain
29/01/2020,0,0,Bahrain
28/01/2020,0,0,Bahrain
27/01/2020,0,0,Bahrain
26/01/2020,0,0,Bahrain
25/01/2020,0,0,Bahrain
24/01/2020,0,0,Bahrain
23/01/2020,0,0,Bahrain
22/01/2020,0,0,Bahrain
21/01/2020,0,0,Bahrain
20/01/2020,0,0,Bahrain
19/01/2020,0,0,Bahrain
18/01/2020,0,0,Bahrain
17/01/2020,0,0,Bahrain
16/01/2020,0,0,Bahrain
15/01/2020,0,0,Bahrain
14/01/2020,0,0,Bahrain
13/01/2020,0,0,Bahrain
12/01/2020,0,0,Bahrain
11/01/2020,0,0,Bahrain
10/01/2020,0,0,Bahrain
09/01/2020,0,0,Bahrain
08/01/2020,0,0,Bahrain
07/01/2020,0,0,Bahrain
06/01/2020,0,0,Bahrain
05/01/2020,0,0,Bahrain
04/01/2020,0,0,Bahrain
03/01/2020,0,0,Bahrain
02/01/2020,0,0,Bahrain
01/01/2020,0,0,Bahrain
31/12/2019,0,0,Bahrain
06/04/2020,18,1,Bangladesh
05/04/2020,9,2,Bangladesh
04/04/2020,5,0,Bangladesh
03/04/2020,2,0,Bangladesh
02/04/2020,3,1,Bangladesh
01/04/2020,2,0,Bangladesh
31/03/2020,0,0,Bangladesh
30/03/2020,1,0,Bangladesh
29/03/2020,0,0,Bangladesh
28/03/2020,0,0,Bangladesh
27/03/2020,9,0,Bangladesh
26/03/2020,0,1,Bangladesh
25/03/2020,6,1,Bangladesh
24/03/2020,6,0,Bangladesh
23/03/2020,3,1,Bangladesh
22/03/2020,7,2,Bangladesh
21/03/2020,7,0,Bangladesh
20/03/2020,0,0,Bangladesh
19/03/2020,2,0,Bangladesh
18/03/2020,3,0,Bangladesh
17/03/2020,2,0,Bangladesh
15/03/2020,0,0,Bangladesh
09/03/2020,3,0,Bangladesh
06/04/2020,5,1,Barbados
05/04/2020,6,0,Barbados
04/04/2020,0,0,Barbados
03/04/2020,0,0,Barbados
02/04/2020,11,0,Barbados
01/04/2020,0,0,Barbados
31/03/2020,1,0,Barbados
30/03/2020,7,0,Barbados
29/03/2020,2,0,Barbados
28/03/2020,0,0,Barbados
27/03/2020,6,0,Barbados
26/03/2020,0,0,Barbados
25/03/2020,1,0,Barbados
24/03/2020,0,0,Barbados
23/03/2020,3,0,Barbados
22/03/2020,8,0,Barbados
21/03/2020,4,0,Barbados
20/03/2020,1,0,Barbados
19/03/2020,0,0,Barbados
18/03/2020,1,0,Barbados
06/04/2020,170,3,Belarus
05/04/2020,43,1,Belarus
04/04/2020,97,0,Belarus
03/04/2020,102,4,Belarus
02/04/2020,0,0,Belarus
01/04/2020,47,0,Belarus
31/03/2020,11,0,Belarus
30/03/2020,0,0,Belarus
29/03/2020,0,0,Belarus
28/03/2020,8,0,Belarus
27/03/2020,0,0,Belarus
26/03/2020,5,0,Belarus
25/03/2020,0,0,Belarus
24/03/2020,5,0,Belarus
23/03/2020,0,0,Belarus
22/03/2020,19,0,Belarus
21/03/2020,0,0,Belarus
20/03/2020,11,0,Belarus
19/03/2020,10,0,Belarus
18/03/2020,0,0,Belarus
17/03/2020,9,0,Belarus
16/03/2020,6,0,Belarus
13/03/2020,9,0,Belarus
12/03/2020,3,0,Belarus
11/03/2020,3,0,Belarus
05/03/2020,2,0,Belarus
04/03/2020,3,0,Belarus
02/03/2020,0,0,Belarus
01/03/2020,0,0,Belarus
29/02/2020,0,0,Belarus
28/02/2020,1,0,Belarus
27/02/2020,0,0,Belarus
26/02/2020,0,0,Belarus
25/02/2020,0,0,Belarus
24/02/2020,0,0,Belarus
23/02/2020,0,0,Belarus
22/02/2020,0,0,Belarus
21/02/2020,0,0,Belarus
20/02/2020,0,0,Belarus
19/02/2020,0,0,Belarus
18/02/2020,0,0,Belarus
17/02/2020,0,0,Belarus
16/02/2020,0,0,Belarus
15/02/2020,0,0,Belarus
14/02/2020,0,0,Belarus
13/02/2020,0,0,Belarus
12/02/2020,0,0,Belarus
11/02/2020,0,0,Belarus
10/02/2020,0,0,Belarus
09/02/2020,0,0,Belarus
08/02/2020,0,0,Belarus
07/02/2020,0,0,Belarus
06/02/2020,0,0,Belarus
05/02/2020,0,0,Belarus
04/02/2020,0,0,Belarus
03/02/2020,0,0,Belarus
02/02/2020,0,0,Belarus
